ID,Block/Item,Mod,Unlocalised name,Class
24437,null,null,null,null
24438,null,null,null,null
24439,null,null,null,null
24440,null,null,null,null
24441,null,null,null,null
24442,null,null,null,null
24443,null,null,null,null
24444,null,null,null,null
24445,null,null,null,null
24446,null,null,null,null
24447,null,null,null,null
24448,null,null,null,null
24449,null,null,null,null
24450,null,null,null,null
24451,null,null,null,null
24452,null,null,null,null
24453,null,null,null,null
24454,null,null,null,null
24455,null,null,null,null
24456,null,null,null,null
24457,null,null,null,null
24458,null,null,null,null
24459,null,null,null,null
24460,null,null,null,null
24461,null,null,null,null
24462,null,null,null,null
24463,null,null,null,null
24464,null,null,null,null
24465,null,null,null,null
24466,null,null,null,null
24467,null,null,null,null
24468,null,null,null,null
24469,null,null,null,null
24470,null,null,null,null
24471,null,null,null,null
24472,null,null,null,null
24473,null,null,null,null
24474,null,null,null,null
24475,null,null,null,null
24476,null,null,null,null
24477,null,null,null,null
24478,null,null,null,null
24479,null,null,null,null
24480,null,null,null,null
24481,null,null,null,null
24482,null,null,null,null
24483,null,null,null,null
24484,null,null,null,null
24485,null,null,null,null
24486,null,null,null,null
24487,null,null,null,null
24488,null,null,null,null
24489,null,null,null,null
24490,null,null,null,null
24491,null,null,null,null
24492,null,null,null,null
24493,null,null,null,null
24494,null,null,null,null
24495,null,null,null,null
24496,null,null,null,null
24497,null,null,null,null
24498,null,null,null,null
24499,null,null,null,null
24500,null,null,null,null
24501,null,null,null,null
24502,null,null,null,null
24503,null,null,null,null
24504,null,null,null,null
24505,null,null,null,null
24506,null,null,null,null
24507,null,null,null,null
24508,null,null,null,null
24509,null,null,null,null
24510,null,null,null,null
24511,null,null,null,null
24512,null,null,null,null
24513,null,null,null,null
24514,null,null,null,null
24515,null,null,null,null
24516,null,null,null,null
24517,null,null,null,null
24518,null,null,null,null
24519,null,null,null,null
24520,null,null,null,null
24521,null,null,null,null
24522,null,null,null,null
24523,null,null,null,null
24524,null,null,null,null
24525,null,null,null,null
24526,null,null,null,null
24527,null,null,null,null
24528,null,null,null,null
24529,null,null,null,null
24530,null,null,null,null
24531,null,null,null,null
24532,null,null,null,null
24533,null,null,null,null
24534,null,null,null,null
24535,null,null,null,null
24536,null,null,null,null
24537,null,null,null,null
24538,null,null,null,null
24539,null,null,null,null
24540,null,null,null,null
24541,null,null,null,null
24542,null,null,null,null
24543,null,null,null,null
24544,null,null,null,null
24545,null,null,null,null
24546,null,null,null,null
24547,null,null,null,null
24548,null,null,null,null
24549,null,null,null,null
24550,null,null,null,null
24551,null,null,null,null
24552,null,null,null,null
24553,null,null,null,null
24554,null,null,null,null
24555,null,null,null,null
24556,null,null,null,null
24557,null,null,null,null
24558,null,null,null,null
24559,null,null,null,null
24560,null,null,null,null
24561,null,null,null,null
24562,null,null,null,null
24563,null,null,null,null
24564,null,null,null,null
24565,null,null,null,null
24566,null,null,null,null
24567,null,null,null,null
24568,null,null,null,null
24569,null,null,null,null
24570,null,null,null,null
24571,null,null,null,null
24572,null,null,null,null
24573,null,null,null,null
24574,null,null,null,null
24575,null,null,null,null
24576,null,null,null,null
24577,null,null,null,null
24578,null,null,null,null
24579,null,null,null,null
24580,null,null,null,null
24581,null,null,null,null
24582,null,null,null,null
24583,null,null,null,null
24584,null,null,null,null
24585,null,null,null,null
24586,null,null,null,null
24587,null,null,null,null
24588,null,null,null,null
24589,null,null,null,null
24590,null,null,null,null
24591,null,null,null,null
24592,null,null,null,null
24593,null,null,null,null
24594,null,null,null,null
24595,null,null,null,null
24596,null,null,null,null
24597,null,null,null,null
24598,null,null,null,null
24599,null,null,null,null
24600,null,null,null,null
24601,null,null,null,null
24602,null,null,null,null
24603,null,null,null,null
24604,null,null,null,null
24605,null,null,null,null
24606,null,null,null,null
24607,null,null,null,null
24608,null,null,null,null
24609,null,null,null,null
24610,null,null,null,null
24611,null,null,null,null
24612,null,null,null,null
24613,null,null,null,null
24614,null,null,null,null
24615,null,null,null,null
24616,null,null,null,null
24617,null,null,null,null
24618,null,null,null,null
24619,null,null,null,null
24620,null,null,null,null
24621,null,null,null,null
24622,null,null,null,null
24623,null,null,null,null
24624,null,null,null,null
24625,null,null,null,null
24626,null,null,null,null
24627,null,null,null,null
24628,null,null,null,null
24629,null,null,null,null
24630,null,null,null,null
24631,null,null,null,null
24632,null,null,null,null
24633,null,null,null,null
24634,null,null,null,null
24635,null,null,null,null
24636,null,null,null,null
24637,null,null,null,null
24638,null,null,null,null
24639,null,null,null,null
24640,null,null,null,null
24641,null,null,null,null
24642,null,null,null,null
24643,null,null,null,null
24644,null,null,null,null
24645,null,null,null,null
24646,null,null,null,null
24647,null,null,null,null
24648,null,null,null,null
24649,null,null,null,null
24650,null,null,null,null
24651,null,null,null,null
24652,null,null,null,null
24653,null,null,null,null
24654,null,null,null,null
24655,null,null,null,null
24656,Item,ThermalExpansion,item.thermalexpansion.tool,thermalexpansion.item.tool.ItemMultimeter
24657,null,null,null,null
24658,Item,ThermalExpansion,item.thermalexpansion.tool.invarShovel,cofh.item.ItemShovelAdv
24659,Item,ThermalExpansion,item.thermalexpansion.tool.invarPickaxe,cofh.item.ItemPickaxeAdv
24660,Item,ThermalExpansion,item.thermalexpansion.tool.invarAxe,cofh.item.ItemAxeAdv
24661,null,null,null,null
24662,null,null,null,null
24663,null,null,null,null
24664,null,null,null,null
24665,Item,ThermalExpansion,item.thermalexpansion.florb,thermalexpansion.item.tool.ItemFlorb
24666,null,null,null,null
24667,null,null,null,null
24668,null,null,null,null
24669,null,null,null,null
24670,null,null,null,null
24671,null,null,null,null
24672,null,null,null,null
24673,null,null,null,null
24674,null,null,null,null
24675,null,null,null,null
24676,null,null,null,null
24677,null,null,null,null
24678,null,null,null,null
24679,null,null,null,null
24680,null,null,null,null
24681,null,null,null,null
24682,null,null,null,null
24683,null,null,null,null
24684,null,null,null,null
24685,null,null,null,null
24686,null,null,null,null
24687,null,null,null,null
24688,null,null,null,null
24689,null,null,null,null
24690,null,null,null,null
24691,null,null,null,null
24692,null,null,null,null
24693,null,null,null,null
24694,null,null,null,null
24695,null,null,null,null
24696,null,null,null,null
24697,null,null,null,null
24698,null,null,null,null
24699,null,null,null,null
24700,null,null,null,null
24701,null,null,null,null
24702,null,null,null,null
24703,null,null,null,null
24704,null,null,null,null
24705,null,null,null,null
24706,null,null,null,null
24707,null,null,null,null
24708,null,null,null,null
24709,null,null,null,null
24710,null,null,null,null
24711,null,null,null,null
24712,null,null,null,null
24713,null,null,null,null
24714,null,null,null,null
24715,null,null,null,null
24716,null,null,null,null
24717,null,null,null,null
24718,null,null,null,null
24719,null,null,null,null
24720,null,null,null,null
24721,null,null,null,null
24722,null,null,null,null
24723,null,null,null,null
24724,null,null,null,null
24725,null,null,null,null
24726,null,null,null,null
24727,null,null,null,null
24728,null,null,null,null
24729,null,null,null,null
24730,null,null,null,null
24731,null,null,null,null
24732,null,null,null,null
24733,null,null,null,null
24734,null,null,null,null
24735,null,null,null,null
24736,null,null,null,null
24737,null,null,null,null
24738,null,null,null,null
24739,null,null,null,null
24740,null,null,null,null
24741,null,null,null,null
24742,null,null,null,null
24743,null,null,null,null
24744,null,null,null,null
24745,null,null,null,null
24746,null,null,null,null
24747,null,null,null,null
24748,null,null,null,null
24749,null,null,null,null
24750,null,null,null,null
24751,null,null,null,null
24752,null,null,null,null
24753,null,null,null,null
24754,null,null,null,null
24755,null,null,null,null
24756,null,null,null,null
24757,null,null,null,null
24758,null,null,null,null
24759,null,null,null,null
24760,null,null,null,null
24761,null,null,null,null
24762,null,null,null,null
24763,null,null,null,null
24764,null,null,null,null
24765,null,null,null,null
24766,null,null,null,null
24767,null,null,null,null
24768,null,null,null,null
24769,null,null,null,null
24770,null,null,null,null
24771,null,null,null,null
24772,null,null,null,null
24773,null,null,null,null
24774,null,null,null,null
24775,null,null,null,null
24776,null,null,null,null
24777,null,null,null,null
24778,null,null,null,null
24779,null,null,null,null
24780,null,null,null,null
24781,null,null,null,null
24782,null,null,null,null
24783,null,null,null,null
24784,null,null,null,null
24785,null,null,null,null
24786,null,null,null,null
24787,null,null,null,null
24788,null,null,null,null
24789,null,null,null,null
24790,null,null,null,null
24791,null,null,null,null
24792,null,null,null,null
24793,null,null,null,null
24794,null,null,null,null
24795,null,null,null,null
24796,null,null,null,null
24797,null,null,null,null
24798,null,null,null,null
24799,null,null,null,null
24800,null,null,null,null
24801,null,null,null,null
24802,null,null,null,null
24803,null,null,null,null
24804,null,null,null,null
24805,null,null,null,null
24806,null,null,null,null
24807,null,null,null,null
24808,null,null,null,null
24809,null,null,null,null
24810,null,null,null,null
24811,null,null,null,null
24812,null,null,null,null
24813,null,null,null,null
24814,null,null,null,null
24815,null,null,null,null
24816,null,null,null,null
24817,null,null,null,null
24818,null,null,null,null
24819,null,null,null,null
24820,null,null,null,null
24821,null,null,null,null
24822,null,null,null,null
24823,null,null,null,null
24824,null,null,null,null
24825,null,null,null,null
24826,null,null,null,null
24827,null,null,null,null
24828,null,null,null,null
24829,null,null,null,null
24830,null,null,null,null
24831,null,null,null,null
24832,null,null,null,null
24833,null,null,null,null
24834,null,null,null,null
24835,null,null,null,null
24836,null,null,null,null
24837,null,null,null,null
24838,null,null,null,null
24839,null,null,null,null
24840,null,null,null,null
24841,null,null,null,null
24842,null,null,null,null
24843,null,null,null,null
24844,null,null,null,null
24845,null,null,null,null
24846,null,null,null,null
24847,null,null,null,null
24848,null,null,null,null
24849,null,null,null,null
24850,null,null,null,null
24851,null,null,null,null
24852,null,null,null,null
24853,null,null,null,null
24854,null,null,null,null
24855,null,null,null,null
24856,null,null,null,null
24857,null,null,null,null
24858,null,null,null,null
24859,null,null,null,null
24860,null,null,null,null
24861,null,null,null,null
24862,null,null,null,null
24863,null,null,null,null
24864,null,null,null,null
24865,null,null,null,null
24866,null,null,null,null
24867,Item,gregtech_addon,item.GT_Components,gregtechmod.common.items.GT_MetaItem_Component
24868,Item,gregtech_addon,item.GT_Cells,gregtechmod.common.items.GT_MetaItem_Cell
24869,Item,gregtech_addon,item.GT_Dusts,gregtechmod.common.items.GT_MetaItem_Dust
24870,Item,gregtech_addon,item.180k_NaK_Coolantcell,gregtechmod.api.items.GT_CoolantCellIC_Item
24871,Item,gregtech_addon,item.60k_NaK_Coolantcell,gregtechmod.api.items.GT_CoolantCellIC_Item
24872,Item,gregtech_addon,item.GT_Spray_Bug,gregtechmod.api.items.GT_Spray_Bug_Item
24873,null,null,null,null
24874,null,null,null,null
24875,null,null,null,null
24876,null,null,null,null
24877,null,null,null,null
24878,null,null,null,null
24879,null,null,null,null
24880,null,null,null,null
24881,null,null,null,null
24882,null,null,null,null
24883,null,null,null,null
24884,null,null,null,null
24885,null,null,null,null
24886,null,null,null,null
24887,null,null,null,null
24888,null,null,null,null
24889,null,null,null,null
24890,null,null,null,null
24891,null,null,null,null
24892,null,null,null,null
24893,null,null,null,null
24894,null,null,null,null
24895,null,null,null,null
24896,null,null,null,null
24897,null,null,null,null
24898,null,null,null,null
24899,null,null,null,null
24900,null,null,null,null
24901,null,null,null,null
24902,null,null,null,null
24903,null,null,null,null
24904,null,null,null,null
24905,null,null,null,null
24906,null,null,null,null
24907,null,null,null,null
24908,null,null,null,null
24909,null,null,null,null
24910,null,null,null,null
24911,null,null,null,null
24912,null,null,null,null
24913,null,null,null,null
24914,null,null,null,null
24915,null,null,null,null
24916,null,null,null,null
24917,null,null,null,null
24918,null,null,null,null
24919,null,null,null,null
24920,null,null,null,null
24921,null,null,null,null
24922,null,null,null,null
24923,null,null,null,null
24924,null,null,null,null
24925,null,null,null,null
24926,null,null,null,null
24927,null,null,null,null
24928,null,null,null,null
24929,null,null,null,null
24930,null,null,null,null
24931,null,null,null,null
24932,null,null,null,null
24933,null,null,null,null
24934,null,null,null,null
24935,null,null,null,null
24936,null,null,null,null
24937,null,null,null,null
24938,null,null,null,null
24939,null,null,null,null
24940,null,null,null,null
24941,null,null,null,null
24942,null,null,null,null
24943,null,null,null,null
24944,null,null,null,null
24945,null,null,null,null
24946,null,null,null,null
24947,null,null,null,null
24948,null,null,null,null
24949,null,null,null,null
24950,null,null,null,null
24951,null,null,null,null
24952,null,null,null,null
24953,null,null,null,null
24954,null,null,null,null
24955,null,null,null,null
24956,null,null,null,null
24957,null,null,null,null
24958,null,null,null,null
24959,null,null,null,null
24960,null,null,null,null
24961,null,null,null,null
24962,null,null,null,null
24963,null,null,null,null
24964,null,null,null,null
24965,null,null,null,null
24966,null,null,null,null
24967,null,null,null,null
24968,null,null,null,null
24969,null,null,null,null
24970,null,null,null,null
24971,null,null,null,null
24972,null,null,null,null
24973,null,null,null,null
24974,null,null,null,null
24975,null,null,null,null
24976,null,null,null,null
24977,null,null,null,null
24978,null,null,null,null
24979,null,null,null,null
24980,null,null,null,null
24981,null,null,null,null
24982,null,null,null,null
24983,null,null,null,null
24984,null,null,null,null
24985,null,null,null,null
24986,null,null,null,null
24987,null,null,null,null
24988,null,null,null,null
24989,null,null,null,null
24990,null,null,null,null
24991,null,null,null,null
24992,null,null,null,null
24993,null,null,null,null
24994,null,null,null,null
24995,null,null,null,null
24996,null,null,null,null
24997,null,null,null,null
24998,null,null,null,null
24999,null,null,null,null
25000,null,null,null,null
25001,null,null,null,null
25002,null,null,null,null
25003,null,null,null,null
25004,null,null,null,null
25005,null,null,null,null
25006,null,null,null,null
25007,null,null,null,null
25008,null,null,null,null
25009,null,null,null,null
25010,null,null,null,null
25011,null,null,null,null
25012,null,null,null,null
25013,null,null,null,null
25014,null,null,null,null
25015,null,null,null,null
25016,null,null,null,null
25017,null,null,null,null
25018,null,null,null,null
25019,null,null,null,null
25020,null,null,null,null
25021,null,null,null,null
25022,null,null,null,null
25023,null,null,null,null
25024,null,null,null,null
25025,null,null,null,null
25026,Item,powersuits,item.null,net.machinemuse.powersuits.item.ItemComponent
25027,Item,powersuits,item.powerArmorHelmet,net.machinemuse.powersuits.item.ItemPowerArmorHelmet
25028,Item,powersuits,item.powerArmorChestplate,net.machinemuse.powersuits.item.ItemPowerArmorChestplate
25029,Item,powersuits,item.powerArmorLeggings,net.machinemuse.powersuits.item.ItemPowerArmorLeggings
25030,Item,powersuits,item.powerArmorBoots,net.machinemuse.powersuits.item.ItemPowerArmorBoots
25031,Item,powersuits,item.powerFist,net.machinemuse.powersuits.item.ItemPowerFist
25032,null,null,null,null
25033,null,null,null,null
25034,null,null,null,null
25035,null,null,null,null
25036,null,null,null,null
25037,null,null,null,null
25038,null,null,null,null
25039,null,null,null,null
25040,null,null,null,null
25041,null,null,null,null
25042,null,null,null,null
25043,null,null,null,null
25044,null,null,null,null
25045,null,null,null,null
25046,null,null,null,null
25047,null,null,null,null
25048,null,null,null,null
25049,null,null,null,null
25050,null,null,null,null
25051,null,null,null,null
25052,null,null,null,null
25053,null,null,null,null
25054,null,null,null,null
25055,null,null,null,null
25056,null,null,null,null
25057,null,null,null,null
25058,null,null,null,null
25059,null,null,null,null
25060,null,null,null,null
25061,null,null,null,null
25062,null,null,null,null
25063,null,null,null,null
25064,null,null,null,null
25065,null,null,null,null
25066,null,null,null,null
25067,null,null,null,null
25068,null,null,null,null
25069,null,null,null,null
25070,null,null,null,null
25071,null,null,null,null
25072,null,null,null,null
25073,null,null,null,null
25074,null,null,null,null
25075,null,null,null,null
25076,null,null,null,null
25077,null,null,null,null
25078,null,null,null,null
25079,null,null,null,null
25080,null,null,null,null
25081,null,null,null,null
25082,null,null,null,null
25083,null,null,null,null
25084,null,null,null,null
25085,null,null,null,null
25086,null,null,null,null
25087,null,null,null,null
25088,null,null,null,null
25089,null,null,null,null
25090,null,null,null,null
25091,null,null,null,null
25092,null,null,null,null
25093,null,null,null,null
25094,null,null,null,null
25095,null,null,null,null
25096,null,null,null,null
25097,null,null,null,null
25098,null,null,null,null
25099,null,null,null,null
25100,null,null,null,null
25101,null,null,null,null
25102,null,null,null,null
25103,null,null,null,null
25104,null,null,null,null
25105,null,null,null,null
25106,null,null,null,null
25107,null,null,null,null
25108,null,null,null,null
25109,null,null,null,null
25110,null,null,null,null
25111,null,null,null,null
25112,null,null,null,null
25113,null,null,null,null
25114,null,null,null,null
25115,null,null,null,null
25116,Item,LiquidXP,item.liquidxp.bucket,mods.immibis.lxp.BucketItem
25117,null,null,null,null
25118,null,null,null,null
25119,null,null,null,null
25120,null,null,null,null
25121,null,null,null,null
25122,null,null,null,null
25123,null,null,null,null
25124,null,null,null,null
25125,null,null,null,null
25126,null,null,null,null
25127,null,null,null,null
25128,null,null,null,null
25129,null,null,null,null
25130,Item,ForgeMicroblock,item.microblock,codechicken.microblock.ItemMicroPart
25131,Item,ForgeMicroblock,item.microblock:stoneRod,net.minecraft.item.Item
25132,Item,ForgeMicroblock,item.microblock:sawDiamond,codechicken.microblock.ItemSaw
25133,Item,ForgeMicroblock,item.microblock:sawIron,codechicken.microblock.ItemSaw
25134,Item,ForgeMicroblock,item.microblock:sawStone,codechicken.microblock.ItemSaw
25135,null,null,null,null
25136,null,null,null,null
25137,null,null,null,null
25138,null,null,null,null
25139,null,null,null,null
25140,null,null,null,null
25141,null,null,null,null
25142,null,null,null,null
25143,null,null,null,null
25144,null,null,null,null
25145,null,null,null,null
25146,null,null,null,null
25147,null,null,null,null
25148,null,null,null,null
25149,null,null,null,null
25150,null,null,null,null
25151,null,null,null,null
25152,null,null,null,null
25153,null,null,null,null
25154,null,null,null,null
25155,null,null,null,null
25156,null,null,null,null
25157,null,null,null,null
25158,null,null,null,null
25159,null,null,null,null
25160,null,null,null,null
25161,null,null,null,null
25162,null,null,null,null
25163,null,null,null,null
25164,null,null,null,null
25165,null,null,null,null
25166,null,null,null,null
25167,null,null,null,null
25168,null,null,null,null
25169,null,null,null,null
25170,null,null,null,null
25171,null,null,null,null
25172,null,null,null,null
25173,null,null,null,null
25174,null,null,null,null
25175,null,null,null,null
25176,null,null,null,null
25177,null,null,null,null
25178,null,null,null,null
25179,null,null,null,null
25180,null,null,null,null
25181,null,null,null,null
25182,null,null,null,null
25183,null,null,null,null
25184,null,null,null,null
25185,null,null,null,null
25186,null,null,null,null
25187,null,null,null,null
25188,null,null,null,null
25189,null,null,null,null
25190,null,null,null,null
25191,null,null,null,null
25192,null,null,null,null
25193,null,null,null,null
25194,null,null,null,null
25195,null,null,null,null
25196,null,null,null,null
25197,null,null,null,null
25198,null,null,null,null
25199,null,null,null,null
25200,null,null,null,null
25201,null,null,null,null
25202,null,null,null,null
25203,null,null,null,null
25204,null,null,null,null
25205,null,null,null,null
25206,null,null,null,null
25207,null,null,null,null
25208,null,null,null,null
25209,null,null,null,null
25210,null,null,null,null
25211,null,null,null,null
25212,null,null,null,null
25213,null,null,null,null
25214,null,null,null,null
25215,null,null,null,null
25216,null,null,null,null
25217,null,null,null,null
25218,null,null,null,null
25219,null,null,null,null
25220,null,null,null,null
25221,null,null,null,null
25222,null,null,null,null
25223,null,null,null,null
25224,null,null,null,null
25225,null,null,null,null
25226,null,null,null,null
25227,null,null,null,null
25228,null,null,null,null
25229,null,null,null,null
25230,null,null,null,null
25231,null,null,null,null
25232,null,null,null,null
25233,null,null,null,null
25234,null,null,null,null
25235,null,null,null,null
25236,null,null,null,null
25237,null,null,null,null
25238,null,null,null,null
25239,null,null,null,null
25240,null,null,null,null
25241,null,null,null,null
25242,null,null,null,null
25243,null,null,null,null
25244,null,null,null,null
25245,null,null,null,null
25246,null,null,null,null
25247,null,null,null,null
25248,null,null,null,null
25249,null,null,null,null
25250,null,null,null,null
25251,null,null,null,null
25252,null,null,null,null
25253,null,null,null,null
25254,null,null,null,null
25255,null,null,null,null
25256,null,null,null,null
25257,null,null,null,null
25258,null,null,null,null
25259,null,null,null,null
25260,null,null,null,null
25261,Item,Thaumcraft,item.ItemEssence,thaumcraft.common.items.ItemEssence
25262,Item,Thaumcraft,item.ItemWispEssence,thaumcraft.common.items.ItemWispEssence
25263,Item,Thaumcraft,item.ItemResource,thaumcraft.common.items.ItemResource
25264,Item,Thaumcraft,item.ItemShard,thaumcraft.common.items.ItemShard
25265,Item,Thaumcraft,item.ItemResearchNotes,thaumcraft.common.items.ItemResearchNotes
25266,Item,Thaumcraft,item.ItemInkwell,thaumcraft.common.items.ItemInkwell
25267,Item,Thaumcraft,item.ItemThaumonomicon,thaumcraft.common.items.relics.ItemThaumonomicon
25268,Item,Thaumcraft,item.WandRod,thaumcraft.common.items.wands.ItemWandRod
25269,Item,Thaumcraft,item.ItemThaumometer,thaumcraft.common.items.relics.ItemThaumometer
25270,Item,Thaumcraft,item.FocusFire,thaumcraft.common.items.wands.foci.ItemFocusFire
25271,Item,Thaumcraft,item.ItemGolemPlacer,thaumcraft.common.entities.golems.ItemGolemPlacer
25272,Item,Thaumcraft,item.ItemGoggles,thaumcraft.common.items.armor.ItemGoggles
25273,Item,Thaumcraft,item.ItemHelmetThaumium,thaumcraft.common.items.armor.ItemThaumiumArmor
25274,Item,Thaumcraft,item.ItemChestplateThaumium,thaumcraft.common.items.armor.ItemThaumiumArmor
25275,Item,Thaumcraft,item.ItemLeggingsThaumium,thaumcraft.common.items.armor.ItemThaumiumArmor
25276,Item,Thaumcraft,item.ItemBootsThaumium,thaumcraft.common.items.armor.ItemThaumiumArmor
25277,Item,Thaumcraft,item.ItemShovelThaumium,thaumcraft.common.items.equipment.ItemThaumiumShovel
25278,Item,Thaumcraft,item.ItemPickThaumium,thaumcraft.common.items.equipment.ItemThaumiumPickaxe
25279,Item,Thaumcraft,item.ItemAxeThaumium,thaumcraft.common.items.equipment.ItemThaumiumAxe
25280,Item,Thaumcraft,item.ItemSwordThaumium,thaumcraft.common.items.equipment.ItemThaumiumSword
25281,Item,Thaumcraft,item.ItemHoeThaumium,thaumcraft.common.items.equipment.ItemThaumiumHoe
25282,Item,Thaumcraft,item.ItemGolemCore,thaumcraft.common.entities.golems.ItemGolemCore
25283,null,null,null,null
25284,null,null,null,null
25285,Item,Thaumcraft,item.ItemArcaneDoor,thaumcraft.common.blocks.ItemArcaneDoor
25286,Item,Thaumcraft,item.ItemNugget,thaumcraft.common.items.ItemNugget
25287,Item,Thaumcraft,item.BootsTraveller,thaumcraft.common.items.armor.ItemBootsTraveller
25288,Item,Thaumcraft,item.ItemNuggetChicken,thaumcraft.common.items.ItemNuggetEdible
25289,Item,Thaumcraft,item.GolemBell,thaumcraft.common.entities.golems.ItemGolemBell
25290,Item,Thaumcraft,item.ItemGolemUpgrade,thaumcraft.common.entities.golems.ItemGolemUpgrade
25291,Item,Thaumcraft,item.TrunkSpawner,thaumcraft.common.entities.golems.ItemTrunkSpawner
25292,Item,Thaumcraft,item.ItemGolemDecoration,thaumcraft.common.entities.golems.ItemGolemDecoration
25293,null,null,null,null
25294,null,null,null,null
25295,Item,Thaumcraft,item.TripleMeatTreat,thaumcraft.common.items.ItemTripleMeatTreat
25296,Item,Thaumcraft,item.ItemSwordElemental,thaumcraft.common.items.equipment.ItemElementalSword
25297,Item,Thaumcraft,item.ItemShovelElemental,thaumcraft.common.items.equipment.ItemElementalShovel
25298,Item,Thaumcraft,item.ItemPickaxeElemental,thaumcraft.common.items.equipment.ItemElementalPickaxe
25299,Item,Thaumcraft,item.ItemAxeElemental,thaumcraft.common.items.equipment.ItemElementalAxe
25300,Item,Thaumcraft,item.ItemHoeElemental,thaumcraft.common.items.equipment.ItemElementalHoe
25301,Item,Thaumcraft,item.ItemChestplateRobe,thaumcraft.common.items.armor.ItemRobeArmor
25302,null,null,null,null
25303,null,null,null,null
25304,Item,Thaumcraft,item.ArcaneDoorKey,thaumcraft.common.items.ItemKey
25305,Item,Thaumcraft,item.HandMirror,thaumcraft.common.items.relics.ItemHandMirror
25306,Item,Thaumcraft,item.HoverHarness,thaumcraft.common.items.armor.ItemHoverHarness
25307,null,null,null,null
25308,null,null,null,null
25309,null,null,null,null
25310,null,null,null,null
25311,null,null,null,null
25312,null,null,null,null
25313,null,null,null,null
25314,null,null,null,null
25315,null,null,null,null
25316,null,null,null,null
25317,null,null,null,null
25318,null,null,null,null
25319,null,null,null,null
25320,null,null,null,null
25321,null,null,null,null
25322,null,null,null,null
25323,null,null,null,null
25324,null,null,null,null
25325,null,null,null,null
25326,null,null,null,null
25327,null,null,null,null
25328,null,null,null,null
25329,null,null,null,null
25330,null,null,null,null
25331,null,null,null,null
25332,null,null,null,null
25333,null,null,null,null
25334,null,null,null,null
25335,null,null,null,null
25336,null,null,null,null
25337,null,null,null,null
25338,null,null,null,null
25339,null,null,null,null
25340,null,null,null,null
25341,null,null,null,null
25342,null,null,null,null
25343,null,null,null,null
25344,null,null,null,null
25345,null,null,null,null
25346,null,null,null,null
25347,null,null,null,null
25348,null,null,null,null
25349,null,null,null,null
25350,null,null,null,null
25351,null,null,null,null
25352,null,null,null,null
25353,null,null,null,null
25354,null,null,null,null
25355,null,null,null,null
25356,null,null,null,null
25357,null,null,null,null
25358,null,null,null,null
25359,null,null,null,null
25360,Item,Thaumcraft,item.ItemNuggetFish,thaumcraft.common.items.ItemNuggetEdible
25361,null,null,null,null
25362,null,null,null,null
25363,null,null,null,null
25364,null,null,null,null
25365,null,null,null,null
25366,Item,Thaumcraft,item.ItemManaBean,thaumcraft.common.items.ItemManaBean
25367,null,null,null,null
25368,null,null,null,null
25369,null,null,null,null
25370,null,null,null,null
25371,null,null,null,null
25372,null,null,null,null
25373,null,null,null,null
25374,null,null,null,null
25375,null,null,null,null
25376,null,null,null,null
25377,null,null,null,null
25378,null,null,null,null
25379,null,null,null,null
25380,null,null,null,null
25381,null,null,null,null
25382,null,null,null,null
25383,null,null,null,null
25384,null,null,null,null
25385,null,null,null,null
25386,null,null,null,null
25387,null,null,null,null
25388,null,null,null,null
25389,null,null,null,null
25390,null,null,null,null
25391,null,null,null,null
25392,null,null,null,null
25393,null,null,null,null
25394,null,null,null,null
25395,null,null,null,null
25396,null,null,null,null
25397,null,null,null,null
25398,null,null,null,null
25399,null,null,null,null
25400,null,null,null,null
25401,null,null,null,null
25402,null,null,null,null
25403,null,null,null,null
25404,null,null,null,null
25405,null,null,null,null
25406,null,null,null,null
25407,null,null,null,null
25408,null,null,null,null
25409,null,null,null,null
25410,null,null,null,null
25411,null,null,null,null
25412,null,null,null,null
25413,null,null,null,null
25414,null,null,null,null
25415,null,null,null,null
25416,null,null,null,null
25417,null,null,null,null
25418,null,null,null,null
25419,null,null,null,null
25420,null,null,null,null
25421,null,null,null,null
25422,null,null,null,null
25423,null,null,null,null
25424,null,null,null,null
25425,null,null,null,null
25426,null,null,null,null
25427,null,null,null,null
25428,null,null,null,null
25429,null,null,null,null
25430,null,null,null,null
25431,null,null,null,null
25432,null,null,null,null
25433,null,null,null,null
25434,null,null,null,null
25435,null,null,null,null
25436,null,null,null,null
25437,null,null,null,null
25438,null,null,null,null
25439,null,null,null,null
25440,null,null,null,null
25441,null,null,null,null
25442,null,null,null,null
25443,null,null,null,null
25444,null,null,null,null
25445,null,null,null,null
25446,null,null,null,null
25447,null,null,null,null
25448,null,null,null,null
25449,null,null,null,null
25450,null,null,null,null
25451,null,null,null,null
25452,null,null,null,null
25453,null,null,null,null
25454,null,null,null,null
25455,null,null,null,null
25456,null,null,null,null
25457,null,null,null,null
25458,null,null,null,null
25459,null,null,null,null
25460,null,null,null,null
25461,null,null,null,null
25462,null,null,null,null
25463,null,null,null,null
25464,null,null,null,null
25465,null,null,null,null
25466,null,null,null,null
25467,null,null,null,null
25468,null,null,null,null
25469,null,null,null,null
25470,null,null,null,null
25471,null,null,null,null
25472,null,null,null,null
25473,null,null,null,null
25474,null,null,null,null
25475,null,null,null,null
25476,null,null,null,null
25477,null,null,null,null
25478,null,null,null,null
25479,null,null,null,null
25480,null,null,null,null
25481,null,null,null,null
25482,null,null,null,null
25483,null,null,null,null
25484,null,null,null,null
